Key,English,French,Russian,Dutch,Italian,Portuguese,Spanish,Japanese,Thai,Korean,Filipino,Vietnamese,Malay,Indonesian,Polish,Simplified_Chinese,Traditional_Chinese,Danish,Turkish,Uzbek,Norwegian,Swedish,Romanian
"This is your Profile where you can change your name, Check your Level, Check your Stats, Edit Achievement Badges.","This is your Profile where you can change your name, Check your Level, Check your Stats, Edit Achievement Badges.","Ceci est votre profil où vous pouvez changer votre nom, vérifier votre niveau, vérifier vos statistiques, modifier les badges de réussite.","Это ваш профиль, где вы можете изменить свое имя, проверить свой уровень, проверить свою статистику, изменить значки достижений.","Dit is je profiel waar je je naam kunt wijzigen, je niveau kunt controleren, je statistieken kunt bekijken en prestatiebadges kunt bewerken.","Questo è il tuo profilo dove puoi cambiare il tuo nome, controllare il tuo livello, controllare le tue statistiche, modificare i badge di conseguimento.","Este é o seu perfil onde você pode alterar seu nome, verificar seu nível, verificar suas estatísticas, editar emblemas de conquista.","Este es su perfil donde puede cambiar su nombre, verificar su nivel, verificar sus estadísticas, editar insignias de logros.",これはあなたのプロフィールで、名前の変更、レベルの確認、統計の確認、実績バッジの編集を行うことができます。,นี่คือโปรไฟล์ของคุณที่คุณสามารถเปลี่ยนชื่อ ตรวจสอบระดับ ตรวจสอบสถิติ แก้ไขป้ายความสำเร็จ,"이름 변경, 레벨 확인, 통계 확인, 업적 배지 편집 등을 할 수 있는 프로필입니다.","Ito ang iyong Profile kung saan maaari mong baguhin ang iyong pangalan, Suriin ang iyong Level, Suriin ang iyong Stats, I-edit ang Mga Badge ng Achievement.","Đây là Hồ sơ của bạn, nơi bạn có thể thay đổi tên, Kiểm tra cấp độ, Kiểm tra số liệu thống kê, Chỉnh sửa huy hiệu thành tích.","Ini ialah Profil anda di mana anda boleh menukar nama anda, Semak Tahap anda, Semak Statistik anda, Edit Lencana Pencapaian.","Ini adalah Profil Anda di mana Anda dapat mengubah nama Anda, Periksa Level Anda, Periksa Statistik Anda, Edit Lencana Pencapaian.","To jest Twój profil, w którym możesz zmienić swoje imię i nazwisko, sprawdzić swój poziom, sprawdzić statystyki i edytować odznaki za osiągnięcia.",这是您的个人资料，您可以在其中更改您的姓名、检查您的等级、检查您的统计数据、编辑成就徽章。,這是您的個人資料，您可以在其中更改您的姓名、檢查您的等級、檢查您的統計資料、編輯成就徽章。,"Dette er din profil, hvor du kan ændre dit navn, kontrollere dit niveau, tjekke din statistik, redigere præstationsmærker.","Burası adınızı değiştirebileceğiniz, Seviyenizi Kontrol edebileceğiniz, İstatistiklerinizi Kontrol edebileceğiniz, Başarı Rozetlerini Düzenleyebileceğiniz Profilinizdir.","Bu sizning profilingiz bo'lib, unda siz ismingizni o'zgartirishingiz, darajangizni tekshirishingiz, statistikangizni tekshirishingiz, muvaffaqiyat nishonlarini tahrirlashingiz mumkin.","Dette er din profil hvor du kan endre navn, sjekke nivået ditt, sjekke statistikken din, redigere prestasjonsmerker.","Det här är din profil där du kan ändra ditt namn, kontrollera din nivå, kontrollera din statistik, redigera prestationsmärken.","Acesta este profilul dvs. unde vă puteți schimba numele, vă puteți verifica nivelul, vă puteți verifica statisticile, puteți edita insignele de realizare."
OK! Now you are ready to battle so Gearup and get ready for your first battle,OK! Now you are ready to battle so Gearup and get ready for your first battle,"D'ACCORD! Vous êtes maintenant prêt à vous battre, alors préparez-vous et préparez-vous pour votre première bataille.","ХОРОШО! Теперь вы готовы к битве, поэтому готовьтесь к своей первой битве.","OK! Nu ben je klaar om te vechten, dus maak je klaar voor je eerste gevecht","OK! Ora sei pronto per combattere, quindi preparati e preparati per la tua prima battaglia","OK! Agora você está pronto para a batalha, então prepare-se para sua primeira batalha","¡DE ACUERDO! Ahora estás listo para luchar, así que prepárate para tu primera batalla.",わかりました！これで戦闘の準備が整ったので、装備を整えて最初の戦いに備えましょう,ตกลง! ตอนนี้คุณพร้อมที่จะต่อสู้แล้ว Gearup และเตรียมพร้อมสำหรับการต่อสู้ครั้งแรกของคุณ,좋아요! 이제 전투 준비가 완료되었습니다. 장비를 갖추고 첫 전투를 준비하세요.,OK! Ngayon ay handa ka nang makipaglaban kaya Gearup at maghanda para sa iyong unang labanan,ĐƯỢC RỒI! Bây giờ bạn đã sẵn sàng chiến đấu nên hãy trang bị và sẵn sàng cho trận chiến đầu tiên của bạn,OKEY! Sekarang anda sudah bersedia untuk bertempur jadi Gearup dan bersedia untuk pertempuran pertama anda,"OKE! Sekarang Anda siap bertempur, jadi bersiaplah dan bersiaplah untuk pertempuran pertama Anda","OK! Teraz jesteś gotowy do bitwy, więc przygotuj się na swoją pierwszą bitwę",好的！现在你已经准备好战斗了，所以做好准备，为你的第一场战斗做好准备,好的！現在你已經準備好戰鬥了，所以做好準備，為你的第一場戰鬥做好準備,"OKAY! Nu er du klar til at kæmpe, så Gearup og gør dig klar til din første kamp","TAMAM! Artık savaşmaya hazırsınız, bu yüzden Gearup'ı kullanın ve ilk savaşınıza hazırlanın",KELISHDIKMI! Endi siz Gearup bilan jang qilishga tayyorsiz va birinchi jangingizga tayyorlaning,"OK! Nå er du klar til å kjempe, så Gearup og gjør deg klar for din første kamp",ok! Nu är du redo att slåss så Gearup och gör dig redo för din första kamp,"BINE! Acum ești gata de luptă, așa că Gearup și pregătește-te pentru prima ta luptă"
"This is the top bar in which we have a Setting button, name, rank, and three different currencies.","This is the top bar in which we have a Setting button, name, rank, and three different currencies.","Il s'agit de la barre supérieure dans laquelle nous avons un bouton de configuration, un nom, un classement et trois devises différentes.","Это верхняя панель, на которой есть кнопка «Настройка», имя, звание и три разные валюты.","Dit is de bovenste balk waarin we een knop Instelling, naam, rang en drie verschillende valuta's hebben.","Questa è la barra in alto in cui abbiamo un pulsante Impostazioni, nome, grado e tre diverse valute.","Esta é a barra superior na qual temos um botão Configuração, nome, classificação e três moedas diferentes.","Esta es la barra superior en la que tenemos un botón de Configuración, nombre, rango y tres monedas diferentes.",これは上部のバーで、設定ボタン、名前、ランク、および 3 つの異なる通貨があります。,นี่คือแถบด้านบนที่เรามีปุ่มการตั้งค่า ชื่อ อันดับ และสกุลเงินที่แตกต่างกันสามสกุล,"이는 설정 버튼, 이름, 순위 및 세 가지 통화가 있는 상단 표시줄입니다.","Ito ang nangungunang bar kung saan mayroon kaming button na Setting, pangalan, ranggo, at tatlong magkakaibang mga currency.","Đây là thanh trên cùng nơi chúng ta có nút Cài đặt, tên, thứ hạng và ba loại tiền tệ khác nhau.","Ini ialah bar teratas di mana kami mempunyai butang Tetapan, nama, pangkat dan tiga mata wang berbeza.","Ini adalah bilah atas di mana kita memiliki tombol Pengaturan, nama, peringkat, dan tiga mata uang berbeda.","To jest górny pasek, w którym mamy przycisk Ustawienia, nazwę, rangę i trzy różne waluty.",这是顶部栏，其中有一个设置按钮、名称、等级和三种不同的货币。,這是頂部欄，其中有一個設定按鈕、名稱、等級和三種不同的貨幣。,"Dette er den øverste bjælke, hvor vi har en indstillingsknap, navn, rang og tre forskellige valutaer.","Bu, bir Ayar düğmesinin, adın, rütbenin ve üç farklı para biriminin bulunduğu üst çubuktur.","Bu bizda Sozlamalar tugmasi, ism, daraja va uch xil valyutaga ega bo'lgan yuqori paneldir.","Dette er den øverste linjen der vi har en Innstillingsknapp, navn, rangering og tre forskjellige valutaer.","Detta är den översta raden där vi har en inställningsknapp, namn, rankning och tre olika valutor.","Aceasta este bara de sus în care avem un buton de setare, un nume, un rang și trei monede diferite."
"This is the bottom bar. It has Shop, Customization, Training, and Profile buttons.","This is the bottom bar. It has Shop, Customization, Training, and Profile buttons.","C'est la barre du bas. Il comporte des boutons Boutique, Personnalisation, Formation et Profil.","Это нижняя полоса. Он имеет кнопки «Магазин», «Настройка», «Обучение» и «Профиль».","Dit is de onderste balk. Het heeft knoppen voor Winkel, Aanpassing, Training en Profiel.","Questa è la barra in basso. Dispone dei pulsanti Acquista, Personalizzazione, Formazione e Profilo.","Esta é a barra inferior. Possui botões Loja, Personalização, Treinamento e Perfil.","Esta es la barra inferior. Tiene botones Tienda, Personalización, Formación y Perfil.",これは一番下のバーです。ショップ、カスタマイズ、トレーニング、プロフィールのボタンがあります。,นี่คือแถบด้านล่าง มีปุ่มร้านค้า การปรับแต่ง การฝึกอบรม และโปรไฟล์,"하단바입니다. 상점, 사용자 정의, 교육 및 프로필 버튼이 있습니다.","Ito ang ibabang bar. Mayroon itong mga pindutan ng Shop, Customization, Training, at Profile.","Đây là thanh dưới cùng. Nó có các nút Cửa hàng, Tùy chỉnh, Đào tạo và Hồ sơ.","Ini ialah bar bawah. Ia mempunyai butang Kedai, Penyesuaian, Latihan dan Profil.","Ini adalah bilah paling bawah. Ini memiliki tombol Toko, Kustomisasi, Pelatihan, dan Profil.","To jest dolny pasek. Zawiera przyciski Sklep, Personalizacja, Szkolenie i Profil.",这是底部栏。它有商店、定制、培训和个人资料按钮。,這是底部欄。它有商店、自訂、培訓和個人資料按鈕。,"Dette er den nederste bjælke. Den har Butik, Tilpasning, Træning og Profil knapper.","Bu alt çubuktur. Mağaza, Özelleştirme, Eğitim ve Profil düğmelerine sahiptir.","Bu pastki satr. Unda Do'kon, Moslashtirish, Trening va Profil tugmalari mavjud.","Dette er den nederste linjen. Den har Butikk-, Tilpasnings-, Trenings- og Profilknapper.","Detta är den nedre raden. Den har knappar Butik, Anpassning, Utbildning och Profil.","Aceasta este bara de jos. Are butoanele Shop, Personalizare, Training și Profil."
"This is the Shop where you can buy Dinomonds, Dinocoins, B-DNA, Egg Capsules, and Weekly Offers.","This is the Shop where you can buy Dinomonds, Dinocoins, B-DNA, Egg Capsules, and Weekly Offers.","C'est la boutique où vous pouvez acheter des Dinomonds, des Dinocoins, du B-DNA, des capsules d'œufs et des offres hebdomadaires.","Это магазин, где вы можете купить диномонды, динокоины, B-ДНК, яичные капсулы и еженедельные предложения.","Dit is de winkel waar je Dinomonds, Dinocoins, B-DNA, Eiercapsules en Weekaanbiedingen kunt kopen.","Questo è il negozio dove puoi acquistare Dinomonds, Dinocoin, B-DNA, Capsule di uova e Offerte settimanali.","Esta é a Loja onde você pode comprar Dinomonds, Dinocoins, B-DNA, Egg Capsules e Ofertas Semanais.","Esta es la tienda donde puedes comprar Dinomonds, Dinocoins, B-DNA, Cápsulas de Huevo y Ofertas Semanales.",ここは、ダイノモンド、ダイノコイン、B-DNA、エッグカプセル、ウィークリーオファーを購入できるショップです。,นี่คือร้านค้าที่คุณสามารถซื้อไดโนมอนด์ ไดโนคอยน์ B-DNA แคปซูลไข่ และข้อเสนอรายสัปดาห์,"다이노몬드, 다이노코인, B-DNA, 에그 캡슐, 주간 상품을 구매할 수 있는 상점입니다.","Ito ang Shop kung saan makakabili ka ng Dinomonds, Dinocoins, B-DNA, Egg Capsules, at Weekly Offers.","Đây là Cửa hàng nơi bạn có thể mua Dinomonds, Dinocoins, B-DNA, Viên nang trứng và Ưu đãi hàng tuần.","Ini ialah Kedai di mana anda boleh membeli Dinomond, Dinocoin, B-DNA, Kapsul Telur dan Tawaran Mingguan.","Ini adalah Toko tempat Anda dapat membeli Dinomond, Dinocoin, B-DNA, Kapsul Telur, dan Penawaran Mingguan.","To jest sklep, w którym możesz kupić Dinomondy, Dinocoiny, B-DNA, Kapsułki z jajami i Oferty Tygodniowe.",您可以在这家商店购买 Dinomonds、Dinocoins、B-DNA、蛋胶囊和每周优惠。,您可以在這家商店購買 Dinomonds、Dinocoins、B-DNA、蛋膠囊和每週優惠。,"Dette er butikken, hvor du kan købe dinomonds, dinocoins, B-DNA, ægkapsler og ugentlige tilbud.","Burası Dinomond'ları, Dinocoin'leri, B-DNA'yı, Yumurta Kapsüllerini ve Haftalık Teklifleri satın alabileceğiniz Mağazadır.","Bu siz Dinomonds, Dinocoins, B-DNK, tuxum kapsulalari va haftalik takliflarni sotib olishingiz mumkin bo'lgan do'kon.","Dette er butikken hvor du kan kjøpe Dinomonds, Dinocoins, B-DNA, Egg Capsules og Weekly Offers.","Det här är butiken där du kan köpa Dinomonds, Dinocoins, B-DNA, Egg Capsules och Weekly Offers.","Acesta este magazinul de unde puteți cumpăra Dinomonds, Dinocoins, B-DNA, Egg Capsule și Oferte săptămânale."
"From here, you can add B-DNA, Dinomonds, and Dinocoins.","From here, you can add B-DNA, Dinomonds, and Dinocoins.","À partir de là, vous pouvez ajouter du B-DNA, des Dinomonds et des Dinocoins.","Отсюда вы можете добавить B-DNA, Dinomonds и Dinocoins.","Vanaf hier kunt u B-DNA, Dinomonds en Dinocoins toevoegen.","Da qui puoi aggiungere B-DNA, Dinomonds e Dinocoin.","A partir daqui, você pode adicionar B-DNA, Dinomonds e Dinocoins.","Desde aquí, puede agregar B-DNA, Dinomonds y Dinocoins.",ここから、B-DNA、Dinomonds、Dinocoins を追加できます。,"จากที่นี่ คุณสามารถเพิ่ม B-DNA, Dinomonds และ Dinocoins ได้","여기에서 B-DNA, 다이노몬드, 다이노코인을 추가할 수 있습니다.","Mula dito, maaari kang magdagdag ng B-DNA, Dinomonds, at Dinocoins.","Từ đây, bạn có thể thêm B-DNA, Dinomonds và Dinocoins.","Dari sini, anda boleh menambah B-DNA, Dinomond dan Dinocoin.","Dari sini, Anda dapat menambahkan B-DNA, Dinomond, dan Dinocoin.","Stąd możesz dodać B-DNA, Dinomonds i Dinocoins.",从这里，您可以添加 B-DNA、Dinomonds 和 Dinocoins。,從這裡，您可以添加 B-DNA、Dinomonds 和 Dinocoins。,"Herfra kan du tilføje B-DNA, Dinomonds og Dinocoins.","Buradan B-DNA, Dinomond ve Dinocoin'leri ekleyebilirsiniz.","Bu yerdan siz B-DNK, Dinomonds va Dinocoins qo'shishingiz mumkin.","Herfra kan du legge til B-DNA, Dinomonds og Dinocoins.","Härifrån kan du lägga till B-DNA, Dinomonds och Dinocoins.","De aici, puteți adăuga B-DNA, Dinomonds și Dinocoins."
Click The Customize Button,Click The Customize Button,Cliquez sur le bouton Personnaliser,Нажмите кнопку «Настроить»,Klik op de knop Aanpassen,Fare clic sul pulsante Personalizza,Clique no botão Personalizar,Haga clic en el botón Personalizar,「カスタマイズ」ボタンをクリックします,คลิกปุ่มปรับแต่ง,사용자 정의 버튼을 클릭하세요,I-click ang Button na I-customize,Nhấp vào nút Tùy chỉnh,Klik Butang Sesuaikan,Klik Tombol Kustomisasi,Kliknij przycisk Dostosuj,单击自定义按钮,點擊自訂按鈕,Klik på knappen Tilpas,Özelleştir Düğmesine tıklayın,Moslashtirish tugmasini bosing,Klikk på Tilpass-knappen,Klicka på knappen Anpassa,Faceți clic pe butonul Personalizare
This is the Customization Panel where you can choose dinosaurs to fight against the enemy.,This is the Customization Panel where you can choose dinosaurs to fight against the enemy.,Il s'agit du panneau de personnalisation où vous pouvez choisir des dinosaures pour combattre l'ennemi.,"Это панель настройки, где вы можете выбирать динозавров для борьбы с врагом.",Dit is het aanpassingspaneel waarin je dinosaurussen kunt kiezen om tegen de vijand te vechten.,Questo è il pannello di personalizzazione in cui puoi scegliere i dinosauri per combattere contro il nemico.,Este é o Painel de Personalização onde você pode escolher dinossauros para lutar contra o inimigo.,Este es el Panel de Personalización donde podrás elegir dinosaurios para luchar contra el enemigo.,これは、敵と戦う恐竜を選択できるカスタマイズ パネルです。,นี่คือแผงการปรับแต่งที่คุณสามารถเลือกไดโนเสาร์เพื่อต่อสู้กับศัตรูได้,적과 싸울 공룡을 선택할 수 있는 커스터마이징 패널입니다.,Ito ang Customization Panel kung saan maaari kang pumili ng mga dinosaur para labanan ang kalaban.,Đây là Bảng tùy chỉnh nơi bạn có thể chọn khủng long để chiến đấu chống lại kẻ thù.,Ini ialah Panel Penyesuaian di mana anda boleh memilih dinosaur untuk melawan musuh.,Ini adalah Panel Kustomisasi tempat Anda dapat memilih dinosaurus untuk bertarung melawan musuh.,"To jest panel dostosowywania, w którym możesz wybrać dinozaury do walki z wrogiem.",这是自定义面板，您可以在其中选择恐龙来对抗敌人。,這是自訂面板，您可以在其中選擇恐龍來對抗敵人。,"Dette er Customization Panel, hvor du kan vælge dinosaurer til at kæmpe mod fjenden.",Burası düşmana karşı savaşmak için dinozorları seçebileceğiniz Özelleştirme Panelidir.,Bu dushmanga qarshi kurashish uchun dinozavrlarni tanlashingiz mumkin bo'lgan moslashtirish paneli.,Dette er tilpasningspanelet hvor du kan velge dinosaurer for å kjempe mot fienden.,Det här är anpassningspanelen där du kan välja dinosaurier att slåss mot fienden.,Acesta este panoul de personalizare unde puteți alege dinozauri pentru a lupta împotriva inamicului.
"Okay! Now, you are ready to battle, so gear up and get ready for your first battle.","Okay! Now, you are ready to battle, so gear up and get ready for your first battle.","D'accord! Maintenant, vous êtes prêt à vous battre, alors préparez-vous et préparez-vous pour votre première bataille.","Хорошо! Теперь вы готовы к битве, так что готовьтесь к первой битве.","Oké! Nu ben je klaar om te strijden, dus bereid je voor op je eerste gevecht.","Va bene! Ora sei pronto per combattere, quindi preparati e preparati per la tua prima battaglia.","OK! Agora você está pronto para a batalha, então prepare-se para sua primeira batalha.","¡Bueno! Ahora estás listo para la batalla, así que prepárate y prepárate para tu primera batalla.",わかった！これで戦闘の準備が整ったので、装備を整えて最初の戦いに備えましょう。,ตกลง! ตอนนี้คุณพร้อมที่จะต่อสู้แล้ว ดังนั้นให้เตรียมพร้อมและเตรียมพร้อมสำหรับการต่อสู้ครั้งแรกของคุณ,좋아요! 이제 전투 준비가 완료되었습니다. 장비를 갖추고 첫 번째 전투를 준비하세요.,"Sige! Ngayon, handa ka nang lumaban, kaya maghanda at maghanda para sa iyong unang laban.","Được rồi! Bây giờ, bạn đã sẵn sàng chiến đấu, vì vậy hãy chuẩn bị sẵn sàng cho trận chiến đầu tiên của mình.","Baik! Sekarang, anda sudah bersedia untuk bertempur, jadi bersiap sedia untuk pertempuran pertama anda.","Oke! Sekarang, Anda siap bertempur, jadi bersiaplah dan bersiap untuk pertempuran pertama Anda.","Dobra! Teraz jesteś gotowy do bitwy, więc przygotuj się i przygotuj się na swoją pierwszą bitwę.",好的！现在，您已准备好战斗，因此请做好准备，为您的第一场战斗做好准备。,好的！現在，您已準備好戰鬥，因此請做好準備，為您的第一場戰鬥做好準備。,"Okay! Nu er du klar til at kæmpe, så gear op og gør dig klar til din første kamp.","Tamam aşkım! Artık savaşmaya hazırsınız, o halde donanımınızı kuşanın ve ilk savaşınıza hazırlanın.","Xop! Endi siz jangga tayyorsiz, shuning uchun tayyorlaning va birinchi jangingizga tayyorlaning.","Greit! Nå er du klar til å kjempe, så gjør deg klar og gjør deg klar for din første kamp.","Okej! Nu är du redo att slåss, så förbered dig och gör dig redo för din första kamp.","Bine! Acum, ești gata de luptă, așa că pregătește-te și pregătește-te pentru prima ta luptă."
SELECT YOUR LANGUAGE,SELECT YOUR LANGUAGE,CHOISISSEZ VOTRE LANGUE,ВЫБЕРИТЕ ВАШ ЯЗЫК,SELECTEER JE TAAL,SELEZIONA LA TUA LINGUA,SELECIONE SUA LINGUA,ELIGE TU IDIOMA,あなたが使う言語を選んでください,เลือกภาษาของคุณ,언어를 선택하세요,PILIIN ANG IYONG WIKA,CHỌN NGÔN NGỮ CỦA BẠN,PILIH BAHASA ANDA,PILIH BAHASAMU,WYBIERZ SWÓJ JĘZYK,选择你的语言,選擇你的語言,VÆLG DIT SPROG,DİLİNİZİ SEÇİNİZ,TILINI TANLA,VELG DITT SPRÅK,VÄLJ DITT SPRÅK,SELECTAȚI-VĂ LIMBA